,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
7561,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7562,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7563,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7564,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7565,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7566,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7567,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7568,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7569,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7570,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7571,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7572,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7573,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7574,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7575,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7576,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7577,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7578,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7579,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7580,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7581,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7582,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7583,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7584,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7585,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7586,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7587,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7588,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7589,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7590,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7591,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7592,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7593,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7594,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7595,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7596,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7597,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7598,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7599,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7600,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7601,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7602,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7603,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7604,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7605,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7606,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7607,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7608,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7609,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7610,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7611,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7612,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7613,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7614,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7615,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7616,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7617,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7618,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7619,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7620,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7621,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7622,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7623,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7624,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7625,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7626,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7627,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7628,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7629,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7630,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7631,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7632,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7633,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7634,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7635,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7636,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7637,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7638,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7639,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7640,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7641,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7642,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7643,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7644,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7645,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7646,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7647,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7648,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7649,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7650,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7651,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7652,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7653,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7654,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7655,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7656,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7657,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7658,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7659,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7660,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7661,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7662,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7663,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7664,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7665,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7666,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7667,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7668,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7669,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7670,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7671,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7672,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7673,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7674,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7675,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7676,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7677,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7678,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7679,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7680,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7681,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7682,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7683,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7684,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7685,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7686,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7687,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7688,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7689,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7690,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7691,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7692,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7693,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7694,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7695,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7696,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7697,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7698,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7699,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7700,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7701,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7702,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7703,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7704,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7705,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7706,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7707,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7708,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7709,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7710,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7711,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7712,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7713,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7714,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7715,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7716,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7717,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7718,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7719,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7720,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7721,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7722,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7723,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7724,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7725,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7726,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7727,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7728,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7729,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7730,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7731,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7732,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7733,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7734,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7735,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7736,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7737,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7738,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7739,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7740,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7741,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7742,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7743,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7744,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7745,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7746,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7747,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7748,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7749,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7750,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7751,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7752,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7753,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7754,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7755,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7756,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7757,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7758,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7759,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7760,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7761,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7762,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7763,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7764,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7765,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7766,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7767,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7768,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7769,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7770,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7771,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7772,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7773,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7774,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7775,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7776,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7777,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7778,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7779,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7780,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7781,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7782,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7783,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7784,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7785,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7786,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7787,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7788,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7789,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7790,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7791,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7792,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7793,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7794,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7795,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7796,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7797,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7798,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7799,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7800,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7801,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7802,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7803,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7804,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7805,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7806,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7807,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7808,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7809,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7810,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7811,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7812,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7813,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7814,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7815,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7816,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7817,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7818,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7819,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7820,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7821,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7822,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7823,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7824,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7825,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7826,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7827,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7828,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7829,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7830,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7831,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7832,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7833,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7834,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7835,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7836,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7837,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7838,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7839,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7840,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7841,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7842,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7843,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7844,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7845,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7846,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7847,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7848,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7849,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7850,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7851,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7852,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7853,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7854,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7855,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7856,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7857,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7858,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7859,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7860,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7861,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7862,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7863,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7864,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7865,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7866,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7867,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7868,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7869,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7870,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7871,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7872,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7873,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7874,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7875,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7876,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7877,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7878,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7879,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7880,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7881,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7882,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7883,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7884,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7885,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7886,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7887,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7888,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7889,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7890,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7891,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7892,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7893,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7894,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7895,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7896,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7897,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7898,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7899,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7900,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7901,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7902,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7903,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7904,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7905,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7906,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7907,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7908,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7909,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7910,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7911,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7912,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7913,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7914,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7915,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7916,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7917,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7918,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7919,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7920,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7921,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7922,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7923,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7924,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7925,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7926,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7927,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7928,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7929,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7930,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7931,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7932,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7933,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7934,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7935,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7936,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7937,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7938,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7939,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7940,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7941,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7942,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7943,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7944,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7945,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
7946,50,30,191,497,36,2,0,2,18,8,9,0,1,345000,59450
7947,50,30,260,531,42,2,2,2,18,4,9,0,1,74000,134750
7948,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
7949,50,30,348,510,42,2,0,2,18,4,9,0,1,68000,74900
7950,50,30,150,525,43,2,0,2,18,4,11,0,1,15000,105500
7951,50,30,348,510,42,2,0,2,18,4,9,0,1,100000,81650
7952,50,30,260,1622,34,2,0,2,18,11,9,0,1,210000,44750
7953,50,30,150,503,37,2,0,2,18,4,5,0,1,150000,55900
7954,50,30,150,510,42,2,0,2,18,4,5,0,1,130000,88000
7955,50,30,260,531,42,2,2,2,18,4,9,0,1,88000,149000
7956,50,30,139,509,43,2,2,2,18,16,0,0,1,94000,156500
7957,50,30,191,520,36,2,2,2,18,9,9,0,1,235000,76000
7958,50,30,348,500,37,2,0,2,18,4,9,0,1,130000,54900
